Timestamp,Calitate aer,Temperatura,Umiditate,Geam Deschis,Locatie,Numar persoane,Ventilatie activa,Tip Incinta,Vreme,Trafic,Data,Timpul
2025-05-01 15:36:09+00:00,57.0,26.9,45.0,Nu,"Bucuresti, Calea Plevnei",3,Nu,Atelier,Senin,Scazut,2025-05-01,15:36:09
2025-05-01 15:36:11+00:00,57.0,26.6,45.0,Nu,"Bucuresti, Calea Plevnei",3,Nu,Atelier,Senin,Scazut,2025-05-01,15:36:11
2025-05-01 15:36:13+00:00,56.0,26.2,45.0,Nu,"Bucuresti, Calea Plevnei",3,Nu,Atelier,Senin,Scazut,2025-05-01,15:36:13
2025-05-01 15:36:15+00:00,55.0,26.2,45.0,Nu,"Bucuresti, Calea Plevnei",3,Nu,Atelier,Senin,Scazut,2025-05-01,15:36:15
2025-05-01 15:36:17+00:00,54.0,26.0,45.0,Nu,"Bucuresti, Calea Plevnei",3,Nu,Atelier,Senin,Scazut,2025-05-01,15:36:17
2025-05-01 15:36:19+00:00,57.0,26.9,45.0,Nu,"Bucuresti, Calea Plevnei",3,Nu,Atelier,Senin,Scazut,2025-05-01,15:36:19
2025-05-01 15:36:21+00:00,56.0,26.3,45.0,Nu,"Bucuresti, Calea Plevnei",3,Nu,Atelier,Senin,Scazut,2025-05-01,15:36:21
2025-05-01 15:36:23+00:00,57.0,26.9,45.0,Nu,"Bucuresti, Calea Plevnei",3,Nu,Atelier,Senin,Scazut,2025-05-01,15:36:23
2025-05-01 15:36:25+00:00,55.0,26.6,45.0,Nu,"Bucuresti, Calea Plevnei",3,Nu,Atelier,Senin,Scazut,2025-05-01,15:36:25
2025-05-01 15:36:27+00:00,57.0,26.4,45.0,Nu,"Bucuresti, Calea Plevnei",3,Nu,Atelier,Senin,Scazut,2025-05-01,15:36:27
2025-05-01 15:36:29+00:00,54.0,26.9,46.0,Nu,"Bucuresti, Calea Plevnei",3,Nu,Atelier,Senin,Scazut,2025-05-01,15:36:29
2025-05-01 15:36:31+00:00,54.0,26.3,46.0,Nu,"Bucuresti, Calea Plevnei",3,Nu,Atelier,Senin,Scazut,2025-05-01,15:36:31
2025-05-01 15:36:33+00:00,57.0,26.2,46.0,Nu,"Bucuresti, Calea Plevnei",3,Nu,Atelier,Senin,Scazut,2025-05-01,15:36:33
2025-05-01 15:36:35+00:00,57.0,26.7,46.0,Nu,"Bucuresti, Calea Plevnei",3,Nu,Atelier,Senin,Scazut,2025-05-01,15:36:35
2025-05-01 15:36:37+00:00,56.0,26.1,46.0,Nu,"Bucuresti, Calea Plevnei",3,Nu,Atelier,Senin,Scazut,2025-05-01,15:36:37
2025-05-01 15:36:39+00:00,56.0,26.0,46.0,Nu,"Bucuresti, Calea Plevnei",3,Nu,Atelier,Senin,Scazut,2025-05-01,15:36:39
2025-05-01 15:36:41+00:00,58.0,26.5,46.0,Nu,"Bucuresti, Calea Plevnei",3,Nu,Atelier,Senin,Scazut,2025-05-01,15:36:41
2025-05-01 15:36:43+00:00,54.0,26.2,46.0,Nu,"Bucuresti, Calea Plevnei",3,Nu,Atelier,Senin,Scazut,2025-05-01,15:36:43
2025-05-01 15:36:45+00:00,56.0,26.6,46.0,Nu,"Bucuresti, Calea Plevnei",3,Nu,Atelier,Senin,Scazut,2025-05-01,15:36:45
2025-05-01 15:36:47+00:00,56.0,26.3,46.0,Nu,"Bucuresti, Calea Plevnei",3,Nu,Atelier,Senin,Scazut,2025-05-01,15:36:47
2025-05-01 15:36:49+00:00,55.0,26.1,46.0,Nu,"Bucuresti, Calea Plevnei",3,Nu,Atelier,Senin,Scazut,2025-05-01,15:36:49
2025-05-01 15:36:51+00:00,57.0,26.1,46.0,Nu,"Bucuresti, Calea Plevnei",3,Nu,Atelier,Senin,Scazut,2025-05-01,15:36:51
2025-05-01 15:36:53+00:00,57.0,26.0,46.0,Nu,"Bucuresti, Calea Plevnei",3,Nu,Atelier,Senin,Scazut,2025-05-01,15:36:53
2025-05-01 15:36:55+00:00,56.0,26.5,46.0,Nu,"Bucuresti, Calea Plevnei",3,Nu,Atelier,Senin,Scazut,2025-05-01,15:36:55
2025-05-01 15:36:57+00:00,57.0,26.1,46.0,Nu,"Bucuresti, Calea Plevnei",3,Nu,Atelier,Senin,Scazut,2025-05-01,15:36:57
2025-05-01 15:36:59+00:00,56.0,26.7,46.0,Nu,"Bucuresti, Calea Plevnei",3,Nu,Atelier,Senin,Scazut,2025-05-01,15:36:59
2025-05-01 15:37:02+00:00,56.0,26.0,46.0,Nu,"Bucuresti, Calea Plevnei",3,Nu,Atelier,Senin,Scazut,2025-05-01,15:37:02
2025-05-01 15:37:04+00:00,57.0,26.7,46.0,Nu,"Bucuresti, Calea Plevnei",3,Nu,Atelier,Senin,Scazut,2025-05-01,15:37:04
2025-05-01 15:37:06+00:00,54.0,26.9,46.0,Nu,"Bucuresti, Calea Plevnei",3,Nu,Atelier,Senin,Scazut,2025-05-01,15:37:06
2025-05-01 15:37:08+00:00,58.0,26.3,46.0,Nu,"Bucuresti, Calea Plevnei",3,Nu,Atelier,Senin,Scazut,2025-05-01,15:37:08
2025-05-01 15:37:10+00:00,57.0,26.9,46.0,Nu,"Bucuresti, Calea Plevnei",3,Nu,Atelier,Senin,Scazut,2025-05-01,15:37:10
2025-05-01 15:37:12+00:00,56.0,26.2,46.0,Nu,"Bucuresti, Calea Plevnei",3,Nu,Atelier,Senin,Scazut,2025-05-01,15:37:12
2025-05-01 15:37:14+00:00,55.0,26.3,46.0,Nu,"Bucuresti, Calea Plevnei",3,Nu,Atelier,Senin,Scazut,2025-05-01,15:37:14
2025-05-01 15:37:16+00:00,56.0,26.9,46.0,Nu,"Bucuresti, Calea Plevnei",3,Nu,Atelier,Senin,Scazut,2025-05-01,15:37:16
2025-05-01 15:37:18+00:00,55.0,26.4,46.0,Nu,"Bucuresti, Calea Plevnei",3,Nu,Atelier,Senin,Scazut,2025-05-01,15:37:18
2025-05-01 15:37:20+00:00,58.0,26.5,46.0,Nu,"Bucuresti, Calea Plevnei",3,Nu,Atelier,Senin,Scazut,2025-05-01,15:37:20
2025-05-01 15:37:22+00:00,58.0,26.3,46.0,Nu,"Bucuresti, Calea Plevnei",3,Nu,Atelier,Senin,Scazut,2025-05-01,15:37:22
2025-05-01 15:37:24+00:00,56.0,26.9,46.0,Nu,"Bucuresti, Calea Plevnei",3,Nu,Atelier,Senin,Scazut,2025-05-01,15:37:24
2025-05-01 15:37:26+00:00,58.0,26.2,46.0,Nu,"Bucuresti, Calea Plevnei",3,Nu,Atelier,Senin,Scazut,2025-05-01,15:37:26
2025-05-01 15:49:08+00:00,66.0,26.7,53.0,Nu,"Bucuresti, Calea Plevnei",3,Da,Atelier,Senin,Scazut,2025-05-01,15:49:08
2025-05-01 15:49:10+00:00,68.0,26.3,54.0,Nu,"Bucuresti, Calea Plevnei",3,Da,Atelier,Senin,Scazut,2025-05-01,15:49:10
2025-05-01 15:49:12+00:00,67.0,26.3,52.0,Nu,"Bucuresti, Calea Plevnei",3,Da,Atelier,Senin,Scazut,2025-05-01,15:49:12
2025-05-01 15:49:14+00:00,68.0,26.0,51.0,Nu,"Bucuresti, Calea Plevnei",3,Da,Atelier,Senin,Scazut,2025-05-01,15:49:14
2025-05-01 15:49:16+00:00,65.0,26.3,50.0,Nu,"Bucuresti, Calea Plevnei",3,Da,Atelier,Senin,Scazut,2025-05-01,15:49:16
2025-05-01 15:49:18+00:00,68.0,26.9,49.0,Nu,"Bucuresti, Calea Plevnei",3,Da,Atelier,Senin,Scazut,2025-05-01,15:49:18
2025-05-01 15:49:20+00:00,67.0,26.1,48.0,Nu,"Bucuresti, Calea Plevnei",3,Da,Atelier,Senin,Scazut,2025-05-01,15:49:20
2025-05-01 15:49:22+00:00,69.0,26.1,48.0,Nu,"Bucuresti, Calea Plevnei",3,Da,Atelier,Senin,Scazut,2025-05-01,15:49:22
2025-05-01 15:49:24+00:00,69.0,26.6,47.0,Nu,"Bucuresti, Calea Plevnei",3,Da,Atelier,Senin,Scazut,2025-05-01,15:49:24
2025-05-01 15:49:26+00:00,68.0,26.7,47.0,Nu,"Bucuresti, Calea Plevnei",3,Da,Atelier,Senin,Scazut,2025-05-01,15:49:26
2025-05-01 15:49:28+00:00,68.0,26.3,47.0,Nu,"Bucuresti, Calea Plevnei",3,Da,Atelier,Senin,Scazut,2025-05-01,15:49:28
2025-05-01 15:49:30+00:00,71.0,26.6,48.0,Nu,"Bucuresti, Calea Plevnei",3,Da,Atelier,Senin,Scazut,2025-05-01,15:49:30
2025-05-01 15:49:32+00:00,65.0,26.1,49.0,Nu,"Bucuresti, Calea Plevnei",3,Da,Atelier,Senin,Scazut,2025-05-01,15:49:32
2025-05-01 15:49:34+00:00,65.0,26.5,50.0,Nu,"Bucuresti, Calea Plevnei",3,Da,Atelier,Senin,Scazut,2025-05-01,15:49:34
2025-05-01 15:49:36+00:00,64.0,26.3,51.0,Nu,"Bucuresti, Calea Plevnei",3,Da,Atelier,Senin,Scazut,2025-05-01,15:49:36
2025-05-01 15:49:38+00:00,66.0,26.9,51.0,Nu,"Bucuresti, Calea Plevnei",3,Da,Atelier,Senin,Scazut,2025-05-01,15:49:38
2025-05-01 15:49:40+00:00,68.0,26.9,51.0,Nu,"Bucuresti, Calea Plevnei",3,Da,Atelier,Senin,Scazut,2025-05-01,15:49:40
2025-05-01 15:49:42+00:00,69.0,26.9,52.0,Nu,"Bucuresti, Calea Plevnei",3,Da,Atelier,Senin,Scazut,2025-05-01,15:49:42
2025-05-01 15:49:44+00:00,67.0,26.3,52.0,Nu,"Bucuresti, Calea Plevnei",3,Da,Atelier,Senin,Scazut,2025-05-01,15:49:44
2025-05-01 15:49:46+00:00,67.0,26.3,52.0,Nu,"Bucuresti, Calea Plevnei",3,Da,Atelier,Senin,Scazut,2025-05-01,15:49:46
2025-05-01 15:49:48+00:00,66.0,27.6,52.0,Nu,"Bucuresti, Calea Plevnei",3,Da,Atelier,Senin,Scazut,2025-05-01,15:49:48
2025-05-01 15:49:50+00:00,66.0,27.2,52.0,Nu,"Bucuresti, Calea Plevnei",3,Da,Atelier,Senin,Scazut,2025-05-01,15:49:50
2025-05-01 15:49:52+00:00,65.0,27.1,53.0,Nu,"Bucuresti, Calea Plevnei",3,Da,Atelier,Senin,Scazut,2025-05-01,15:49:52
2025-05-01 15:49:54+00:00,65.0,27.6,53.0,Nu,"Bucuresti, Calea Plevnei",3,Da,Atelier,Senin,Scazut,2025-05-01,15:49:54
2025-05-01 15:49:56+00:00,66.0,27.1,54.0,Nu,"Bucuresti, Calea Plevnei",3,Da,Atelier,Senin,Scazut,2025-05-01,15:49:56
2025-05-01 15:49:58+00:00,66.0,27.1,54.0,Nu,"Bucuresti, Calea Plevnei",3,Da,Atelier,Senin,Scazut,2025-05-01,15:49:58
2025-05-01 15:50:01+00:00,65.0,27.9,54.0,Nu,"Bucuresti, Calea Plevnei",3,Da,Atelier,Senin,Scazut,2025-05-01,15:50:01
2025-05-01 15:50:03+00:00,63.0,27.7,53.0,Nu,"Bucuresti, Calea Plevnei",3,Da,Atelier,Senin,Scazut,2025-05-01,15:50:03
2025-05-01 15:50:05+00:00,64.0,27.3,51.0,Nu,"Bucuresti, Calea Plevnei",3,Da,Atelier,Senin,Scazut,2025-05-01,15:50:05
2025-05-01 15:50:07+00:00,65.0,27.5,50.0,Nu,"Bucuresti, Calea Plevnei",3,Da,Atelier,Senin,Scazut,2025-05-01,15:50:07
2025-05-01 15:50:09+00:00,64.0,27.7,49.0,Nu,"Bucuresti, Calea Plevnei",3,Da,Atelier,Senin,Scazut,2025-05-01,15:50:09
2025-05-01 15:50:11+00:00,61.0,27.6,49.0,Nu,"Bucuresti, Calea Plevnei",3,Da,Atelier,Senin,Scazut,2025-05-01,15:50:11
2025-05-01 15:50:13+00:00,62.0,27.9,48.0,Nu,"Bucuresti, Calea Plevnei",3,Da,Atelier,Senin,Scazut,2025-05-01,15:50:13
2025-05-01 15:50:15+00:00,62.0,27.1,47.0,Nu,"Bucuresti, Calea Plevnei",3,Da,Atelier,Senin,Scazut,2025-05-01,15:50:15
2025-05-01 15:50:17+00:00,62.0,27.2,47.0,Nu,"Bucuresti, Calea Plevnei",3,Da,Atelier,Senin,Scazut,2025-05-01,15:50:17
2025-05-01 15:50:19+00:00,63.0,27.7,46.0,Nu,"Bucuresti, Calea Plevnei",3,Da,Atelier,Senin,Scazut,2025-05-01,15:50:19
2025-05-01 15:50:21+00:00,64.0,27.2,46.0,Nu,"Bucuresti, Calea Plevnei",3,Da,Atelier,Senin,Scazut,2025-05-01,15:50:21
2025-05-01 15:50:23+00:00,64.0,27.1,46.0,Nu,"Bucuresti, Calea Plevnei",3,Da,Atelier,Senin,Scazut,2025-05-01,15:50:23
2025-05-01 15:50:25+00:00,66.0,27.4,46.0,Nu,"Bucuresti, Calea Plevnei",3,Da,Atelier,Senin,Scazut,2025-05-01,15:50:25
2025-05-01 15:50:27+00:00,65.0,27.8,45.0,Nu,"Bucuresti, Calea Plevnei",3,Da,Atelier,Senin,Scazut,2025-05-01,15:50:27
2025-05-01 15:50:29+00:00,63.0,27.1,45.0,Nu,"Bucuresti, Calea Plevnei",3,Da,Atelier,Senin,Scazut,2025-05-01,15:50:29
2025-05-01 15:50:31+00:00,63.0,26.8,46.0,Nu,"Bucuresti, Calea Plevnei",3,Da,Atelier,Senin,Scazut,2025-05-01,15:50:31
2025-05-01 15:50:33+00:00,61.0,26.8,45.0,Nu,"Bucuresti, Calea Plevnei",3,Da,Atelier,Senin,Scazut,2025-05-01,15:50:33
2025-05-01 15:50:35+00:00,62.0,26.4,45.0,Nu,"Bucuresti, Calea Plevnei",3,Da,Atelier,Senin,Scazut,2025-05-01,15:50:35
2025-05-01 15:50:37+00:00,62.0,26.7,45.0,Nu,"Bucuresti, Calea Plevnei",3,Da,Atelier,Senin,Scazut,2025-05-01,15:50:37
2025-05-01 15:50:39+00:00,61.0,26.6,45.0,Nu,"Bucuresti, Calea Plevnei",3,Da,Atelier,Senin,Scazut,2025-05-01,15:50:39
2025-05-01 15:50:41+00:00,62.0,26.2,45.0,Nu,"Bucuresti, Calea Plevnei",3,Da,Atelier,Senin,Scazut,2025-05-01,15:50:41
2025-05-01 15:50:43+00:00,63.0,26.7,45.0,Nu,"Bucuresti, Calea Plevnei",3,Da,Atelier,Senin,Scazut,2025-05-01,15:50:43
2025-05-01 15:50:45+00:00,63.0,26.5,45.0,Nu,"Bucuresti, Calea Plevnei",3,Da,Atelier,Senin,Scazut,2025-05-01,15:50:45
2025-05-01 15:50:47+00:00,62.0,26.5,45.0,Nu,"Bucuresti, Calea Plevnei",3,Da,Atelier,Senin,Scazut,2025-05-01,15:50:47
2025-05-01 15:50:49+00:00,63.0,26.2,45.0,Nu,"Bucuresti, Calea Plevnei",3,Da,Atelier,Senin,Scazut,2025-05-01,15:50:49
2025-05-01 15:50:51+00:00,62.0,26.5,45.0,Nu,"Bucuresti, Calea Plevnei",3,Da,Atelier,Senin,Scazut,2025-05-01,15:50:51
2025-05-01 15:50:53+00:00,63.0,26.0,46.0,Nu,"Bucuresti, Calea Plevnei",3,Da,Atelier,Senin,Scazut,2025-05-01,15:50:53
2025-05-01 15:50:55+00:00,62.0,26.8,46.0,Nu,"Bucuresti, Calea Plevnei",3,Da,Atelier,Senin,Scazut,2025-05-01,15:50:55
2025-05-01 15:50:57+00:00,62.0,26.7,46.0,Nu,"Bucuresti, Calea Plevnei",3,Da,Atelier,Senin,Scazut,2025-05-01,15:50:57
2025-05-01 15:50:59+00:00,60.0,26.0,46.0,Nu,"Bucuresti, Calea Plevnei",3,Da,Atelier,Senin,Scazut,2025-05-01,15:50:59
2025-05-01 15:51:01+00:00,62.0,26.5,46.0,Nu,"Bucuresti, Calea Plevnei",3,Da,Atelier,Senin,Scazut,2025-05-01,15:51:01
2025-05-01 15:51:03+00:00,61.0,26.1,46.0,Nu,"Bucuresti, Calea Plevnei",3,Da,Atelier,Senin,Scazut,2025-05-01,15:51:03
2025-05-01 15:51:05+00:00,62.0,26.2,46.0,Nu,"Bucuresti, Calea Plevnei",3,Da,Atelier,Senin,Scazut,2025-05-01,15:51:05
2025-05-01 15:51:07+00:00,63.0,26.1,46.0,Nu,"Bucuresti, Calea Plevnei",3,Da,Atelier,Senin,Scazut,2025-05-01,15:51:07
2025-05-01 15:51:09+00:00,61.0,26.5,46.0,Nu,"Bucuresti, Calea Plevnei",3,Da,Atelier,Senin,Scazut,2025-05-01,15:51:09
2025-05-01 15:51:12+00:00,62.0,26.0,46.0,Nu,"Bucuresti, Calea Plevnei",3,Da,Atelier,Senin,Scazut,2025-05-01,15:51:12
2025-05-01 15:51:14+00:00,63.0,26.3,46.0,Nu,"Bucuresti, Calea Plevnei",3,Da,Atelier,Senin,Scazut,2025-05-01,15:51:14
2025-05-01 15:51:16+00:00,62.0,26.6,46.0,Nu,"Bucuresti, Calea Plevnei",3,Da,Atelier,Senin,Scazut,2025-05-01,15:51:16
2025-05-01 15:51:18+00:00,62.0,26.7,46.0,Nu,"Bucuresti, Calea Plevnei",3,Da,Atelier,Senin,Scazut,2025-05-01,15:51:18
2025-05-01 15:51:20+00:00,64.0,26.3,46.0,Nu,"Bucuresti, Calea Plevnei",3,Da,Atelier,Senin,Scazut,2025-05-01,15:51:20
2025-05-01 15:51:22+00:00,65.0,26.0,46.0,Nu,"Bucuresti, Calea Plevnei",3,Da,Atelier,Senin,Scazut,2025-05-01,15:51:22
2025-05-01 15:51:24+00:00,62.0,26.7,46.0,Nu,"Bucuresti, Calea Plevnei",3,Da,Atelier,Senin,Scazut,2025-05-01,15:51:24
2025-05-01 15:51:26+00:00,65.0,26.9,46.0,Nu,"Bucuresti, Calea Plevnei",3,Da,Atelier,Senin,Scazut,2025-05-01,15:51:26
2025-05-01 15:51:28+00:00,64.0,26.2,46.0,Nu,"Bucuresti, Calea Plevnei",3,Da,Atelier,Senin,Scazut,2025-05-01,15:51:28
2025-05-01 15:51:30+00:00,65.0,26.5,47.0,Nu,"Bucuresti, Calea Plevnei",3,Da,Atelier,Senin,Scazut,2025-05-01,15:51:30
2025-05-01 15:51:32+00:00,63.0,26.6,47.0,Nu,"Bucuresti, Calea Plevnei",3,Da,Atelier,Senin,Scazut,2025-05-01,15:51:32
2025-05-01 15:51:34+00:00,64.0,26.8,47.0,Nu,"Bucuresti, Calea Plevnei",3,Da,Atelier,Senin,Scazut,2025-05-01,15:51:34
2025-05-01 15:51:36+00:00,64.0,26.1,47.0,Nu,"Bucuresti, Calea Plevnei",3,Da,Atelier,Senin,Scazut,2025-05-01,15:51:36
2025-05-01 15:51:38+00:00,64.0,26.4,47.0,Nu,"Bucuresti, Calea Plevnei",3,Da,Atelier,Senin,Scazut,2025-05-01,15:51:38
2025-05-01 15:51:40+00:00,62.0,26.7,47.0,Nu,"Bucuresti, Calea Plevnei",3,Da,Atelier,Senin,Scazut,2025-05-01,15:51:40
2025-05-01 15:51:42+00:00,63.0,26.1,47.0,Nu,"Bucuresti, Calea Plevnei",3,Da,Atelier,Senin,Scazut,2025-05-01,15:51:42
2025-05-01 15:51:44+00:00,64.0,26.1,47.0,Nu,"Bucuresti, Calea Plevnei",3,Da,Atelier,Senin,Scazut,2025-05-01,15:51:44
2025-05-01 15:51:46+00:00,61.0,26.1,47.0,Nu,"Bucuresti, Calea Plevnei",3,Da,Atelier,Senin,Scazut,2025-05-01,15:51:46
2025-05-01 15:51:48+00:00,61.0,26.3,47.0,Nu,"Bucuresti, Calea Plevnei",3,Da,Atelier,Senin,Scazut,2025-05-01,15:51:48
2025-05-01 15:51:50+00:00,61.0,26.6,47.0,Nu,"Bucuresti, Calea Plevnei",3,Da,Atelier,Senin,Scazut,2025-05-01,15:51:50
2025-05-01 15:51:52+00:00,62.0,26.5,47.0,Nu,"Bucuresti, Calea Plevnei",3,Da,Atelier,Senin,Scazut,2025-05-01,15:51:52
2025-05-01 15:51:54+00:00,61.0,26.1,47.0,Nu,"Bucuresti, Calea Plevnei",3,Da,Atelier,Senin,Scazut,2025-05-01,15:51:54
2025-05-01 15:51:56+00:00,62.0,26.4,47.0,Nu,"Bucuresti, Calea Plevnei",3,Da,Atelier,Senin,Scazut,2025-05-01,15:51:56
2025-05-01 15:51:58+00:00,64.0,26.8,47.0,Nu,"Bucuresti, Calea Plevnei",3,Da,Atelier,Senin,Scazut,2025-05-01,15:51:58
2025-05-01 15:52:00+00:00,65.0,26.8,47.0,Nu,"Bucuresti, Calea Plevnei",3,Da,Atelier,Senin,Scazut,2025-05-01,15:52:00
2025-05-01 15:52:02+00:00,64.0,26.6,47.0,Nu,"Bucuresti, Calea Plevnei",3,Da,Atelier,Senin,Scazut,2025-05-01,15:52:02
2025-05-01 15:52:04+00:00,62.0,26.4,47.0,Nu,"Bucuresti, Calea Plevnei",3,Da,Atelier,Senin,Scazut,2025-05-01,15:52:04
2025-05-01 15:52:06+00:00,64.0,26.6,47.0,Nu,"Bucuresti, Calea Plevnei",3,Da,Atelier,Senin,Scazut,2025-05-01,15:52:06
2025-05-01 15:52:08+00:00,63.0,26.7,47.0,Nu,"Bucuresti, Calea Plevnei",3,Da,Atelier,Senin,Scazut,2025-05-01,15:52:08
2025-05-01 15:52:10+00:00,68.0,26.9,47.0,Nu,"Bucuresti, Calea Plevnei",3,Da,Atelier,Senin,Scazut,2025-05-01,15:52:10
2025-05-01 15:52:12+00:00,61.0,26.1,47.0,Nu,"Bucuresti, Calea Plevnei",3,Da,Atelier,Senin,Scazut,2025-05-01,15:52:12
2025-05-01 15:52:14+00:00,62.0,26.2,47.0,Nu,"Bucuresti, Calea Plevnei",3,Da,Atelier,Senin,Scazut,2025-05-01,15:52:14
2025-05-01 15:52:16+00:00,64.0,26.5,47.0,Nu,"Bucuresti, Calea Plevnei",3,Da,Atelier,Senin,Scazut,2025-05-01,15:52:16
2025-05-01 15:52:18+00:00,63.0,26.6,47.0,Nu,"Bucuresti, Calea Plevnei",3,Da,Atelier,Senin,Scazut,2025-05-01,15:52:18
2025-05-01 15:52:20+00:00,62.0,26.6,47.0,Nu,"Bucuresti, Calea Plevnei",3,Da,Atelier,Senin,Scazut,2025-05-01,15:52:20
2025-05-01 15:52:23+00:00,63.0,26.7,47.0,Nu,"Bucuresti, Calea Plevnei",3,Da,Atelier,Senin,Scazut,2025-05-01,15:52:23
2025-05-01 15:52:25+00:00,62.0,26.2,47.0,Nu,"Bucuresti, Calea Plevnei",3,Da,Atelier,Senin,Scazut,2025-05-01,15:52:25
2025-05-01 15:52:27+00:00,60.0,26.6,47.0,Nu,"Bucuresti, Calea Plevnei",3,Da,Atelier,Senin,Scazut,2025-05-01,15:52:27
2025-05-01 15:52:29+00:00,61.0,26.7,47.0,Nu,"Bucuresti, Calea Plevnei",3,Da,Atelier,Senin,Scazut,2025-05-01,15:52:29
2025-05-01 15:59:41+00:00,60.0,25.1,47.0,Da,"Bucuresti, Calea Plevnei",3,Da,Atelier,Senin,Scazut,2025-05-01,15:59:41
2025-05-01 15:59:43+00:00,61.0,25.8,47.0,Da,"Bucuresti, Calea Plevnei",3,Da,Atelier,Senin,Scazut,2025-05-01,15:59:43
2025-05-01 15:59:45+00:00,59.0,25.8,47.0,Da,"Bucuresti, Calea Plevnei",3,Da,Atelier,Senin,Scazut,2025-05-01,15:59:45
2025-05-01 15:59:47+00:00,59.0,25.5,47.0,Da,"Bucuresti, Calea Plevnei",3,Da,Atelier,Senin,Scazut,2025-05-01,15:59:47
2025-05-01 15:59:49+00:00,59.0,25.0,47.0,Da,"Bucuresti, Calea Plevnei",3,Da,Atelier,Senin,Scazut,2025-05-01,15:59:49
2025-05-01 15:59:51+00:00,58.0,25.5,47.0,Da,"Bucuresti, Calea Plevnei",3,Da,Atelier,Senin,Scazut,2025-05-01,15:59:51
2025-05-01 15:59:53+00:00,59.0,25.7,47.0,Da,"Bucuresti, Calea Plevnei",3,Da,Atelier,Senin,Scazut,2025-05-01,15:59:53
2025-05-01 15:59:55+00:00,62.0,25.1,47.0,Da,"Bucuresti, Calea Plevnei",3,Da,Atelier,Senin,Scazut,2025-05-01,15:59:55
2025-05-01 15:59:57+00:00,61.0,25.0,47.0,Da,"Bucuresti, Calea Plevnei",3,Da,Atelier,Senin,Scazut,2025-05-01,15:59:57
2025-05-01 15:59:59+00:00,61.0,25.9,47.0,Da,"Bucuresti, Calea Plevnei",3,Da,Atelier,Senin,Scazut,2025-05-01,15:59:59
2025-05-01 16:00:01+00:00,60.0,25.7,47.0,Da,"Bucuresti, Calea Plevnei",3,Da,Atelier,Senin,Scazut,2025-05-01,16:00:01
2025-05-01 16:00:03+00:00,60.0,25.8,47.0,Da,"Bucuresti, Calea Plevnei",3,Da,Atelier,Senin,Scazut,2025-05-01,16:00:03
2025-05-01 16:00:05+00:00,62.0,25.0,47.0,Da,"Bucuresti, Calea Plevnei",3,Da,Atelier,Senin,Scazut,2025-05-01,16:00:05
2025-05-01 16:00:07+00:00,60.0,25.0,47.0,Da,"Bucuresti, Calea Plevnei",3,Da,Atelier,Senin,Scazut,2025-05-01,16:00:07
2025-05-01 16:00:09+00:00,61.0,25.9,47.0,Da,"Bucuresti, Calea Plevnei",3,Da,Atelier,Senin,Scazut,2025-05-01,16:00:09
2025-05-01 16:00:11+00:00,60.0,25.4,47.0,Da,"Bucuresti, Calea Plevnei",3,Da,Atelier,Senin,Scazut,2025-05-01,16:00:11
2025-05-01 16:00:13+00:00,59.0,25.6,47.0,Da,"Bucuresti, Calea Plevnei",3,Da,Atelier,Senin,Scazut,2025-05-01,16:00:13
2025-05-01 16:00:15+00:00,62.0,25.7,47.0,Da,"Bucuresti, Calea Plevnei",3,Da,Atelier,Senin,Scazut,2025-05-01,16:00:15
2025-05-01 16:00:17+00:00,63.0,25.9,47.0,Da,"Bucuresti, Calea Plevnei",3,Da,Atelier,Senin,Scazut,2025-05-01,16:00:17
2025-05-01 16:00:19+00:00,62.0,25.5,47.0,Da,"Bucuresti, Calea Plevnei",3,Da,Atelier,Senin,Scazut,2025-05-01,16:00:19
2025-05-01 16:00:21+00:00,64.0,25.6,47.0,Da,"Bucuresti, Calea Plevnei",3,Da,Atelier,Senin,Scazut,2025-05-01,16:00:21
2025-05-01 16:00:23+00:00,64.0,25.1,47.0,Da,"Bucuresti, Calea Plevnei",3,Da,Atelier,Senin,Scazut,2025-05-01,16:00:23
2025-05-01 16:00:25+00:00,60.0,25.4,47.0,Da,"Bucuresti, Calea Plevnei",3,Da,Atelier,Senin,Scazut,2025-05-01,16:00:25
2025-05-01 16:00:27+00:00,62.0,25.8,47.0,Da,"Bucuresti, Calea Plevnei",3,Da,Atelier,Senin,Scazut,2025-05-01,16:00:27
2025-05-01 16:00:29+00:00,62.0,25.6,47.0,Da,"Bucuresti, Calea Plevnei",3,Da,Atelier,Senin,Scazut,2025-05-01,16:00:29
2025-05-01 16:00:31+00:00,62.0,25.9,47.0,Da,"Bucuresti, Calea Plevnei",3,Da,Atelier,Senin,Scazut,2025-05-01,16:00:31
2025-05-01 16:00:33+00:00,63.0,25.5,47.0,Da,"Bucuresti, Calea Plevnei",3,Da,Atelier,Senin,Scazut,2025-05-01,16:00:33
2025-05-01 16:00:35+00:00,63.0,25.4,47.0,Da,"Bucuresti, Calea Plevnei",3,Da,Atelier,Senin,Scazut,2025-05-01,16:00:35
2025-05-01 16:00:37+00:00,63.0,25.4,47.0,Da,"Bucuresti, Calea Plevnei",3,Da,Atelier,Senin,Scazut,2025-05-01,16:00:37
2025-05-01 16:00:40+00:00,64.0,25.4,47.0,Da,"Bucuresti, Calea Plevnei",3,Da,Atelier,Senin,Scazut,2025-05-01,16:00:40
